,0,1,2,Label
32644,1,0,1,1
29003,1,1,1,1
31946,0,0,0,0
23599,1,1,1,1
13346,1,1,1,1
1446,1,1,1,1
8920,0,0,0,0
1844,0,0,0,0
8100,0,0,0,0
9639,1,1,1,1
7857,1,1,1,1
5723,1,1,1,0
33703,1,1,1,1
17839,1,0,1,1
32589,1,1,1,1
33087,1,1,1,1
27005,0,0,0,0
8665,1,1,1,1
1812,1,1,1,1
1013,1,1,1,1
23881,1,1,1,1
32584,1,1,1,1
25432,1,1,1,1
7261,0,0,0,1
9572,0,0,1,0
11519,0,0,0,1
30570,0,0,0,0
31052,0,0,0,0
12426,1,1,1,1
212,1,0,1,0
14909,1,1,1,1
26292,1,1,1,1
18057,1,1,1,1
15443,0,0,0,0
9479,0,0,0,0
27896,0,1,0,0
23484,1,1,1,1
1679,1,1,1,1
3370,0,0,0,0
23859,1,1,1,1
22174,0,0,0,0
5378,1,1,1,1
26365,0,0,0,0
18710,1,1,1,1
30233,1,0,1,1
2357,1,1,1,1
31265,0,0,0,1
14789,1,1,1,1
1224,1,1,1,1
19340,1,1,1,1
3186,0,0,0,0
32961,1,0,0,1
13893,1,1,1,1
17688,0,0,0,0
5167,1,0,1,1
27494,0,1,1,1
21651,0,0,0,0
31079,1,1,1,1
171,1,1,1,1
17328,1,1,1,1
10889,0,0,0,0
1648,1,1,1,1
17018,1,1,1,1
28829,0,1,1,0
22797,0,0,0,0
3854,1,1,1,1
278,1,1,1,1
21973,1,1,1,1
29968,0,0,0,1
7649,1,1,1,1
24856,0,0,0,0
9455,0,0,0,0
11629,1,1,1,1
29894,1,0,1,1
11303,0,0,0,0
21834,0,0,0,0
5179,1,1,1,1
30849,0,0,0,0
29281,0,0,0,0
23573,1,1,1,1
19007,0,1,0,1
18887,0,0,0,0
12509,1,1,1,1
22964,1,1,1,1
19479,0,0,0,0
19744,0,1,1,1
1006,0,0,0,0
7239,0,0,0,0
929,1,1,1,1
5063,0,0,0,0
22937,0,0,0,0
27502,0,0,0,0
21000,1,1,1,1
11875,1,1,1,1
953,0,0,0,0
12564,1,1,1,1
27215,0,0,1,0
7426,0,0,0,0
14062,1,1,1,1
30145,0,0,0,0
3882,0,1,0,0
29611,1,1,1,1
16544,0,0,0,0
15225,0,0,0,0
15353,0,0,0,0
24412,0,0,0,0
8366,1,1,1,1
27542,0,0,0,0
2263,1,1,1,1
32168,1,1,1,1
20237,1,1,1,1
3995,0,0,0,0
5222,1,0,1,1
29778,0,0,0,0
13951,0,0,0,0
7266,1,1,1,1
298,0,0,0,0
28444,1,1,1,1
1938,0,0,0,0
11268,0,1,1,1
4741,0,0,0,0
15943,0,0,0,0
14313,1,1,1,1
7865,1,1,1,1
15226,0,0,1,1
2526,1,1,1,1
4101,0,0,1,0
23944,1,1,1,1
11445,0,0,0,0
30663,1,1,1,1
9443,1,1,1,1
17151,0,0,0,0
27503,0,0,0,0
27843,0,0,0,0
24227,0,0,1,0
19812,1,1,1,1
33599,1,1,1,1
22662,0,0,0,0
28569,0,0,0,0
6047,0,0,0,0
11319,0,0,0,0
13412,0,0,0,0
32453,0,1,1,0
23469,1,1,1,1
15209,0,0,0,0
31244,1,1,1,1
4282,1,1,1,1
12203,0,0,0,0
5190,1,1,1,1
28975,1,1,1,1
27657,0,0,1,1
27467,1,1,1,0
3731,1,1,1,1
10373,1,1,1,1
24644,1,1,1,1
7798,0,0,0,0
9896,1,1,1,1
14055,0,0,0,0
6671,1,1,1,1
18657,1,0,1,1
25194,1,1,1,1
26716,0,0,0,1
16327,0,0,0,0
5337,1,1,1,1
26538,1,1,1,1
11450,0,0,0,0
32296,0,0,0,0
17862,1,0,1,1
33536,1,1,0,0
25552,0,0,0,0
23848,1,1,1,1
24498,1,0,1,0
29198,1,1,1,1
26647,1,1,1,1
21870,0,0,0,1
2687,0,1,1,1
14651,0,1,1,1
30909,1,0,0,0
16736,1,1,1,1
381,0,0,0,0
28009,0,0,0,0
9982,1,1,1,1
23205,0,0,0,0
22557,1,1,1,0
12005,0,0,0,0
5458,0,0,0,0
17846,1,1,1,1
6759,1,1,1,1
10517,1,1,1,1
14761,0,0,0,0
28342,1,1,1,1
2345,0,0,0,0
582,1,0,1,0
14441,0,0,0,0
378,0,0,0,0
30016,0,0,0,0
4813,1,0,0,0
4212,0,0,0,0
3773,1,1,1,1
4559,0,0,0,0
13482,1,1,1,1
14783,1,0,0,1
3114,0,0,0,0
13683,1,1,1,1
20919,1,0,1,1
10011,1,1,1,1
5933,0,0,0,0
8586,1,1,1,1
8045,0,0,0,0
14267,0,0,0,0
28781,0,0,0,0
9060,0,0,0,0
26174,1,1,1,1
29276,0,0,0,0
31783,0,0,0,0
33256,1,1,1,1
17440,0,0,0,0
26537,1,0,1,1
10994,0,0,0,0
8076,0,0,0,0
32783,1,1,1,1
12692,0,0,0,0
4408,0,0,0,0
16325,0,0,0,0
9778,1,0,1,0
19693,0,0,0,0
16687,0,0,0,0
87,1,1,1,1
7846,0,0,0,0
1631,1,1,1,1
13439,1,1,1,1
18949,1,1,1,1
6475,1,1,1,1
19439,0,0,0,0
129,1,1,1,1
2641,0,0,0,0
3456,1,1,1,1
27332,0,0,0,0
19210,0,0,0,0
21266,0,0,0,0
30820,1,1,1,0
24753,0,0,0,0
25805,1,0,1,1
28166,1,0,1,1
13973,1,1,1,1
1638,0,0,0,0
28637,1,0,1,0
24781,0,0,0,0
1100,1,1,1,0
31785,0,0,0,0
7496,0,0,0,0
7771,0,0,0,0
26029,0,1,1,1
16986,1,1,1,1
11614,0,0,0,0
22836,1,1,1,1
17188,1,1,1,1
12505,0,0,0,0
4301,1,1,1,1
10521,1,1,1,1
1922,0,1,0,0
28675,1,1,1,1
20350,1,1,0,1
15035,0,1,1,0
9024,1,1,1,0
5873,1,1,1,1
13293,0,0,0,0
5286,0,0,0,0
27387,1,1,1,1
2302,1,1,1,1
9675,1,1,1,1
1745,1,1,1,1
13355,0,0,0,0
26035,0,0,0,0
12663,1,1,1,1
11481,0,0,0,0
3992,1,1,1,1
9773,1,1,1,0
22042,1,0,0,1
12153,1,1,1,1
12726,1,0,1,1
12894,1,0,1,0
7933,0,0,0,0
32573,0,0,0,0
22271,0,0,0,0
16294,1,0,0,0
33450,0,0,0,1
23993,1,1,1,1
7428,1,1,1,1
31971,0,0,0,0
5371,1,1,1,1
22423,0,0,0,0
17833,1,0,1,1
29890,1,1,1,1
14293,0,0,0,0
9395,1,1,1,1
24192,1,1,1,1
17118,0,0,0,0
10611,1,1,1,1
3080,0,0,0,0
17043,0,0,0,0
9421,1,1,1,1
16152,0,0,0,0
8430,1,0,1,1
24252,1,1,1,1
17884,1,0,1,0
31920,1,0,0,0
10804,1,1,1,1
854,1,1,1,1
8992,0,0,0,0
15811,1,1,1,1
4654,1,1,1,0
18210,0,0,0,1
23084,0,0,0,0
31889,0,0,0,0
7635,0,0,1,1
261,1,0,0,0
29291,0,0,0,0
30494,1,1,1,1
19470,0,0,0,0
19080,1,0,0,1
29478,0,0,0,0
1981,1,0,1,1
25422,0,0,0,0
1511,0,0,0,0
29496,0,0,0,0
12304,1,1,1,1
21449,0,0,0,0
16471,1,1,1,1
32578,0,1,1,0
13574,0,0,0,0
4238,1,1,1,1
10062,0,0,0,0
959,1,0,0,1
8870,1,1,1,1
7532,0,0,0,0
26856,0,1,1,1
20505,1,1,1,1
32436,0,0,0,0
9898,1,1,1,1
28774,1,1,1,1
20966,0,1,1,1
19191,1,1,1,1
33316,0,0,0,0
13954,0,0,0,0
14669,0,1,1,1
18493,0,0,0,0
4183,1,1,1,1
28135,0,0,0,0
4945,1,1,1,1
30490,0,0,0,0
8175,0,0,0,0
2584,1,1,1,1
445,1,1,1,1
1566,0,0,0,0
15253,1,1,1,1
12415,1,1,1,1
5361,0,0,0,0
30769,0,0,0,0
2692,0,0,0,0
1508,0,0,0,0
13337,1,1,1,0
30992,1,1,1,1
5799,0,0,0,0
14511,0,0,0,0
16669,1,1,1,1
20422,0,0,0,0
6881,1,1,1,1
12116,1,1,1,1
13700,1,1,0,1
23520,0,0,0,0
30092,0,0,0,0
2369,0,1,0,0
22445,1,1,1,1
24789,0,0,0,0
18755,1,0,0,1
17557,1,1,1,1
27715,0,0,0,0
29749,1,1,1,1
13967,1,1,1,1
7836,0,0,0,0
18447,1,1,1,1
13682,1,1,1,1
29662,0,1,1,0
573,1,1,1,1
17834,1,1,1,1
23059,0,1,1,1
17131,1,1,1,1
9854,1,1,1,1
11992,1,1,1,1
8131,0,0,0,0
6287,0,0,0,0
33474,0,0,0,0
3198,1,1,1,1
28073,1,1,1,1
9112,1,0,0,1
1396,0,1,0,0
4577,1,1,0,1
19882,1,1,1,1
32912,0,0,0,0
17646,0,0,0,0
10904,1,1,1,1
7372,0,0,0,0
13506,1,1,0,1
12574,1,1,1,1
32869,0,0,0,0
14115,0,0,0,0
16849,1,1,1,1
16689,1,1,1,1
19412,1,1,1,1
15796,0,0,0,0
6230,1,0,0,0
21406,1,1,1,0
18534,0,0,0,0
18070,1,1,1,1
28024,0,0,0,0
23591,0,1,0,0
25055,1,0,1,1
26311,1,1,1,1
25427,0,0,0,0
29236,1,0,0,0
18438,1,1,1,1
32985,1,0,1,1
3806,1,1,1,1
4664,0,0,0,0
16967,1,0,1,1
13723,0,0,0,0
19502,1,0,1,1
18601,1,1,1,1
1783,0,0,0,0
18130,1,1,1,1
16465,1,1,1,1
12862,0,0,0,0
5540,0,0,1,0
23493,0,0,0,1
30638,1,1,1,1
203,1,1,1,1
30677,0,0,0,0
32834,1,1,1,1
8010,0,0,0,0
24803,1,1,1,1
3032,0,1,1,0
32284,1,1,1,1
31326,1,1,1,1
7782,0,0,0,0
16796,1,1,1,1
32628,0,0,0,0
1139,1,1,1,1
5324,1,1,1,1
19394,0,0,1,0
16790,0,0,0,0
671,0,0,0,0
7590,1,0,1,1
20045,0,0,0,0
20131,0,0,0,1
1814,0,1,0,0
16897,1,1,1,1
19932,1,1,1,1
32312,0,0,0,0
7354,1,1,1,1
7767,0,0,0,0
3952,1,1,1,1
8096,1,1,1,1
21584,0,0,0,0
23649,1,1,1,1
17399,1,1,1,1
9234,0,0,0,0
7843,0,0,0,0
31646,1,0,1,1
6259,1,1,1,1
11686,0,0,1,1
11032,1,1,1,1
15431,0,0,0,0
28025,1,1,1,1
9033,1,1,1,1
23628,1,1,1,0
8662,1,1,1,1
25150,1,0,0,0
33236,1,1,1,1
29187,0,0,0,0
21540,1,1,1,1
31662,0,0,0,0
29089,0,0,0,0
4821,0,1,1,1
12771,1,1,1,1
1860,1,1,1,1
1588,0,0,0,0
7888,1,1,1,1
32217,1,0,0,0
5502,1,1,1,1
2033,1,1,1,1
14741,1,1,1,1
15791,0,1,1,0
3330,0,0,0,0
29661,1,1,1,1
18159,0,0,0,0
3126,0,0,1,1
22541,0,0,0,0
16823,0,0,0,1
14243,0,0,0,0
12785,1,1,0,0
229,1,1,1,1
994,0,0,0,0
12754,0,0,0,0
11377,0,0,0,0
32522,1,0,1,1
2572,0,0,0,0
11285,1,1,1,1
26386,0,0,1,0
27621,0,0,0,0
28177,0,0,0,0
5156,1,1,1,1
21277,1,1,1,1
8895,0,0,0,0
32053,1,1,1,1
31153,1,1,1,1
21807,0,1,0,0
20251,0,0,0,0
17500,0,0,0,1
25466,1,0,0,0
30393,1,1,1,1
28293,0,0,0,0
8370,0,0,1,0
4016,0,0,0,0
14732,1,1,1,1
166,0,0,0,0
23332,1,1,1,1
23312,0,0,0,0
6950,1,1,1,1
666,1,1,1,1
30317,0,0,0,0
1628,0,0,0,0
644,1,1,1,1
28470,0,0,0,0
21753,1,1,1,1
17420,0,0,0,0
25829,1,1,1,1
18922,1,1,1,1
1397,0,0,0,0
19648,0,0,0,0
18277,1,0,0,0
1764,0,1,1,0
22693,0,0,0,0
25801,0,0,0,0
12804,0,0,0,0
6101,0,0,0,0
4960,0,0,0,0
3639,1,1,1,1
23111,1,1,1,0
18965,1,1,1,1
2734,1,1,1,1
32036,1,0,0,0
2938,0,1,1,1
10369,0,0,0,0
13603,1,1,1,1
6069,1,0,1,0
10220,1,1,1,1
20383,0,0,0,0
20366,1,1,1,1
32730,0,1,1,1
4311,1,1,1,1
10568,0,0,0,0
7019,1,0,0,1
8452,1,1,1,1
9796,1,0,1,1
23414,1,1,1,1
26442,0,0,1,0
23459,1,1,1,1
13406,0,1,0,0
30452,1,1,1,1
10861,1,1,1,1
29777,1,1,1,1
19839,0,0,0,0
16737,0,0,0,0
23627,1,1,0,1
8454,0,0,0,0
7165,0,0,0,0
5121,0,1,1,1
8947,1,1,1,1
5467,1,1,1,1
18693,0,0,0,0
22469,0,0,0,0
1835,1,1,1,1
14301,0,0,0,0
22025,0,0,0,0
10029,0,0,1,0
28597,1,1,1,1
22969,0,0,0,0
17376,0,0,0,0
21514,0,0,0,0
5755,1,1,1,1
25732,1,1,1,1
25734,1,1,1,1
19838,1,1,1,1
7298,1,1,1,1
22467,1,1,1,1
14730,1,1,1,1
22489,1,1,1,1
31931,1,1,1,1
12446,0,0,0,0
23760,1,1,1,1
33497,0,0,0,0
6225,1,0,0,0
30461,1,1,1,1
15740,1,1,1,1
21577,1,1,1,1
18821,1,1,1,1
1554,1,1,1,1
1538,0,0,1,0
12662,0,0,0,0
33481,0,0,0,0
7227,1,1,1,1
504,1,1,0,0
4035,1,1,1,1
31395,1,0,0,1
20652,1,1,1,1
8690,1,1,1,1
21433,1,0,1,1
24818,0,0,0,0
8300,1,1,1,1
22499,0,0,0,0
20808,0,0,0,0
11008,1,1,1,1
4473,1,1,1,1
6521,0,0,0,0
20292,1,1,1,1
22516,0,1,1,0
1344,0,0,0,0
13871,1,1,0,1
30628,1,1,1,1
18247,1,1,1,1
14159,0,0,0,0
23389,1,1,1,1
28308,1,1,1,0
697,1,1,1,1
9690,0,0,0,0
3212,0,1,1,0
16410,1,1,1,1
17271,1,1,1,1
13990,0,1,1,1
21719,1,1,1,1
27775,0,0,0,1
13707,1,0,1,1
28028,0,0,0,1
576,0,0,0,0
3168,0,0,0,0
30205,1,1,1,1
4733,0,1,1,0
16752,0,0,0,0
32692,1,0,1,1
22736,0,0,0,0
13975,1,1,1,1
27371,1,1,1,1
29667,1,1,1,1
14393,0,1,1,0
15655,1,1,1,1
19514,1,1,1,1
11518,1,0,1,1
22403,1,1,1,1
6577,0,1,1,1
17721,1,1,1,1
26314,1,1,1,1
7366,1,1,1,1
29210,1,1,0,1
13785,0,0,0,0
25787,1,1,1,1
15681,1,1,1,1
12772,0,0,0,0
11340,0,0,0,0
4076,1,1,1,0
25354,1,1,1,1
5530,1,0,1,1
29,0,0,0,0
27017,1,1,1,1
19268,1,1,1,1
12927,1,0,0,0
29970,1,1,1,1
6702,0,0,0,0
32914,0,0,0,0
19745,1,1,1,1
15830,0,0,0,1
13199,0,0,0,0
32915,1,1,1,1
30297,0,0,0,0
6451,0,0,1,0
2486,1,1,1,1
12529,1,0,1,1
22015,0,0,0,0
8350,1,1,1,1
13229,0,0,0,0
3022,0,0,0,0
2196,0,0,0,0
15644,0,0,0,0
24537,0,1,1,0
1513,0,0,0,0
33252,0,0,0,0
13268,1,1,1,1
22727,1,1,1,1
10938,1,0,1,1
27581,0,1,0,0
8230,1,1,1,1
15025,1,0,1,1
22361,0,0,0,0
5522,0,1,1,0
10018,0,1,0,0
2577,0,0,0,0
31261,1,1,1,1
12438,1,0,1,1
16082,0,0,0,0
2068,1,1,1,0
22139,0,0,0,0
31185,1,1,1,1
5372,0,0,0,0
30133,1,1,1,1
17786,1,1,1,1
17407,0,0,0,0
7382,0,0,0,0
3489,0,0,0,0
5672,1,1,1,1
15678,1,1,1,1
33750,0,0,0,0
8188,1,1,1,1
27473,0,0,0,0
18362,1,1,1,1
18228,0,0,0,0
6777,0,0,0,0
18543,1,1,1,1
4363,0,0,0,0
2271,0,0,0,0
13686,0,0,0,0
13368,0,0,0,0
29019,0,0,0,0
27643,1,1,1,1
17863,1,0,1,0
5944,0,0,0,0
30942,0,1,1,1
5603,1,1,1,1
25103,1,1,1,1
26157,1,1,1,1
24524,0,0,0,0
31509,1,1,1,1
24996,0,0,0,0
22458,1,0,1,1
8443,1,1,1,1
28661,1,1,1,1
24782,0,0,0,0
27547,1,0,1,0
31719,1,1,1,1
30116,1,0,1,1
5320,1,0,1,1
18895,1,1,1,1
32360,1,1,0,0
18935,0,0,1,1
16953,1,0,1,1
26223,0,0,0,0
2850,1,1,1,1
27861,0,0,0,0
2643,0,0,0,0
14443,1,1,1,1
16420,0,0,0,0
29136,0,0,0,0
33455,1,1,1,1
16093,1,1,1,1
33560,1,1,1,1
5428,1,1,1,1
18368,0,0,0,0
14914,0,0,0,0
13452,0,0,0,0
1432,1,1,1,1
20488,1,0,0,0
6946,0,0,0,0
15465,0,0,0,0
24914,0,0,1,1
15930,1,1,1,1
31767,1,1,1,1
22478,1,1,1,1
31722,1,1,1,1
31812,1,0,1,1
11396,0,0,0,0
4562,0,0,0,0
23952,0,0,0,0
11595,0,0,0,0
2490,1,1,1,1
11110,1,1,1,1
29870,0,0,0,0
1447,0,0,0,0
33006,1,0,1,1
1534,0,0,0,0
31832,1,1,1,1
20675,0,0,0,0
5096,0,0,0,0
4776,0,0,0,0
6793,1,1,1,0
25190,0,1,1,0
20038,0,0,0,0
26762,0,0,0,0
28867,1,1,1,0
11224,1,0,0,1
33516,1,1,1,0
12382,1,1,1,1
26599,1,0,1,0
7115,1,1,1,1
6347,1,1,1,1
24367,1,1,1,1
27615,0,0,0,0
33238,0,0,0,0
27862,1,1,1,1
33332,1,1,0,0
26821,0,0,0,0
25511,0,0,0,0
12565,1,1,1,1
2127,0,0,0,0
5638,1,1,1,1
22899,0,0,0,0
25158,1,1,1,1
13305,1,1,1,1
12109,0,0,1,1
25859,1,1,1,1
21588,1,1,1,1
30429,0,0,0,1
12697,1,1,1,1
14010,1,1,1,1
14092,1,0,1,1
16724,0,0,0,0
30968,1,1,1,0
17826,1,1,1,1
1722,1,1,1,1
21057,0,0,0,0
23204,0,0,0,0
31401,1,0,0,0
9503,0,0,0,0
23727,1,1,1,0
31303,1,1,1,1
31152,1,1,1,1
12534,1,0,0,1
6495,0,0,0,0
18255,1,1,1,1
20077,0,0,0,0
23541,0,1,0,0
15452,1,1,1,1
18795,0,1,1,0
3983,1,1,1,1
16505,1,1,1,0
31236,0,0,0,0
7110,1,1,1,1
20770,1,1,1,1
17433,0,0,0,0
26059,1,1,1,1
13829,1,1,1,1
33530,1,1,1,1
4157,1,1,1,1
16590,0,0,0,0
15370,0,0,0,0
29510,0,1,0,0
17232,1,0,1,1
16931,1,0,1,0
28329,1,1,1,0
21386,0,0,0,0
31762,0,0,0,0
26780,1,0,1,0
27990,1,0,1,0
20901,1,1,1,1
26725,1,1,1,1
12960,1,1,0,0
5922,1,1,1,1
32632,1,1,1,1
22021,0,0,0,0
27620,0,0,0,0
5920,0,0,1,1
14400,0,0,0,0
14342,1,1,1,1
10909,0,1,0,0
18997,1,1,1,1
30938,1,1,1,1
33324,0,0,0,0
20899,0,0,0,0
19147,1,1,1,1
27469,0,0,0,0
21893,1,0,0,0
17474,1,1,1,1
11794,1,0,1,1
17425,0,0,0,0
11368,0,1,0,0
752,0,0,0,0
18445,0,0,0,0
11386,0,0,0,0
31839,0,0,0,0
8474,1,1,1,1
30266,0,1,1,1
25921,1,1,1,1
19741,1,1,1,0
31256,0,1,1,0
14687,1,0,1,1
30107,1,1,1,1
13202,1,1,1,1
23521,0,0,0,0
16588,0,1,1,0
7521,1,1,1,0
1756,1,1,1,1
6086,1,1,1,1
10266,0,0,0,0
17683,0,0,1,1
27748,1,1,1,1
12146,0,0,0,0
1778,0,0,0,0
18892,0,0,0,0
29958,0,1,1,0
23262,0,0,0,0
16243,0,0,0,0
7327,0,1,1,0
18302,0,0,0,0
6815,0,0,0,0
14305,0,0,0,0
18140,1,1,1,1
7617,0,0,0,0
14660,1,1,1,1
11036,1,1,1,1
25140,0,0,0,0
26700,0,0,0,0
15268,1,1,1,1
4275,0,0,0,0
26173,1,1,1,1
3250,0,0,0,0
19284,0,0,0,0
17125,1,0,0,1
25073,0,0,0,0
11846,1,1,1,1
27041,0,0,0,0
12852,0,0,0,1
32952,0,0,0,0
218,1,0,1,0
30776,1,1,1,1
14634,0,0,1,0
29541,1,1,1,1
23253,1,0,1,1
187,0,0,0,0
1993,1,1,1,1
4668,1,1,1,1
5801,1,1,1,1
16188,0,0,0,0
16955,1,1,1,1
206,0,0,0,0
25583,0,0,1,1
26886,0,0,0,0
8820,1,1,1,1
12284,1,1,1,1
27316,0,1,0,1
29616,0,0,0,0
31894,1,1,0,1
32068,0,0,0,0
9365,1,1,1,1
5981,1,1,1,1
10609,0,0,0,0
15341,1,1,1,1
31136,1,1,1,1
7442,1,1,1,1
8968,0,0,0,0
7662,1,0,1,1
15130,1,1,1,1
11298,0,0,0,0
20504,0,0,0,0
19596,1,1,1,1
15247,0,0,0,0
2962,0,0,0,0
32894,0,0,0,0
21494,0,1,1,0
32326,0,0,0,0
351,0,0,0,0
8250,0,1,0,0
19519,0,0,0,0
1955,1,1,1,1
11228,0,0,0,0
7014,0,0,0,0
32636,1,1,1,1
11914,1,1,1,1
12758,0,1,1,1
21340,0,0,0,0
6352,0,0,0,0
16432,1,1,1,1
17363,1,1,1,1
23121,0,1,1,0
30673,1,1,1,1
1576,1,1,1,1
23907,1,0,0,1
6623,1,1,1,1
20469,1,1,1,1
9940,0,0,0,0
11428,0,0,0,0
16569,0,0,0,0
28933,1,0,1,0
23766,1,1,1,1
1750,0,1,1,0
21924,0,1,0,0
6552,0,0,0,0
6984,1,1,1,1
17167,1,1,1,1
19066,1,1,1,1
4413,0,0,0,0
791,1,1,1,1
32170,0,0,1,0
23617,0,1,1,1
1563,1,1,1,1
6517,0,0,0,0
18203,0,0,0,0
22533,1,1,1,1
23832,0,1,0,0
33433,1,1,1,1
11053,1,1,1,1
16613,1,0,0,1
31447,1,1,1,1
7353,0,0,0,0
32297,1,1,1,1
1117,1,1,1,1
5059,1,1,1,1
10748,1,1,1,1
23778,1,1,1,1
27149,0,0,0,0
19281,0,0,0,0
17878,1,1,1,1
19623,1,1,1,1
29173,0,0,0,0
17457,1,1,1,1
3883,1,1,1,1
3077,1,1,1,1
6310,1,1,1,1
3792,0,0,0,0
13236,0,0,0,0
22633,0,0,0,0
33428,1,0,1,1
14994,1,1,1,1
9884,0,0,0,0
7056,0,0,0,0
31834,1,1,1,1
4146,1,1,1,1
2648,0,0,0,0
23833,0,0,0,0
14390,1,1,1,1
9549,0,1,1,0
5779,1,1,1,1
6958,0,0,0,0
13802,0,0,0,1
7185,0,0,0,0
16025,1,1,1,1
16473,0,0,0,0
29594,1,1,1,1
31872,1,1,1,1
31462,0,0,0,0
17788,0,0,0,0
11571,1,1,1,1
9573,0,0,0,0
26598,0,0,0,0
11743,0,0,0,0
29115,1,1,1,1
13916,0,0,0,0
12296,0,1,1,0
21867,0,0,0,1
3239,1,1,1,1
27733,1,1,1,1
18813,0,0,0,0
7009,0,0,0,0
24795,1,1,1,1
17233,1,1,1,1
771,1,1,1,1
17695,1,1,1,0
25368,1,1,1,1
21803,1,1,1,1
8340,0,0,1,0
25315,0,0,0,0
5282,1,1,1,1
9923,0,0,0,0
7840,1,0,0,1
22813,1,1,1,0
20928,0,0,0,0
22199,1,1,1,1
27223,0,0,0,0
26577,1,1,1,1
11949,1,1,1,1
15780,1,1,1,1
26317,0,0,0,0
11620,0,0,0,0
27597,1,1,1,1
675,0,1,1,0
27423,1,1,1,1
1624,0,0,0,0
29311,0,1,1,0
17202,0,0,0,0
27728,0,1,1,0
21144,0,0,0,0
30806,1,1,1,1
32739,1,1,1,1
19668,0,0,0,0
23497,0,0,0,0
19868,0,0,0,0
13667,0,0,0,0
10802,0,0,0,0
15122,0,0,0,0
26877,1,1,1,1
31078,1,1,1,0
30672,0,0,0,0
31849,1,1,1,1
30129,0,0,0,0
28738,1,0,1,1
2454,1,1,1,1
16189,1,1,1,1
26399,1,1,1,1
33608,1,1,1,1
29283,0,0,0,0
33446,1,1,1,1
4063,0,0,0,0
198,0,0,0,0
27641,1,0,1,0
23478,1,0,0,1
6476,0,0,0,0
18036,0,0,0,0
13351,1,1,1,1
19294,0,0,0,0
24415,1,1,1,1
23425,1,1,1,1
9227,0,0,0,0
10151,0,0,0,0
28153,1,1,1,1
11475,0,0,0,0
5649,0,1,0,0
25628,1,0,1,1
22359,0,0,0,0
20148,0,0,0,0
29517,0,0,0,0
9961,1,1,1,1
11589,0,0,0,0
24325,1,1,1,1
30900,1,1,1,1
12832,1,1,1,1
21134,1,1,1,0
23330,0,0,0,0
5503,0,0,0,0
6091,0,0,0,0
15613,1,1,1,1
17702,1,1,1,0
26847,0,0,0,0
22729,0,0,0,0
1966,1,1,1,1
1265,1,1,1,1
30328,0,0,0,0
33334,0,0,0,0
7620,0,1,1,1
12522,1,1,1,1
15076,0,0,0,0
10438,1,1,1,1
15133,0,0,1,0
12846,1,1,1,1
11783,1,1,1,1
24458,0,0,0,0
24580,1,1,1,1
47,0,0,0,0
7194,0,0,0,0
2802,1,1,1,1
22095,0,1,0,0
21977,0,0,0,0
20853,1,1,1,0
22668,0,0,0,0
29030,0,0,0,0
1145,0,0,0,0
24821,1,0,1,1
3120,1,1,1,1
12630,1,1,1,1
21437,1,1,1,1
16621,1,1,1,1
11315,0,1,1,0
3557,1,0,1,1
30453,1,0,0,1
119,1,1,1,1
21735,0,0,0,0
14582,1,1,1,1
15593,0,0,0,0
3146,1,1,1,1
17209,0,0,0,0
27354,1,1,1,1
12580,1,1,1,1
22481,1,1,1,1
5951,1,0,0,0
2017,1,1,1,1
31269,0,0,0,0
31853,0,0,0,0
12948,1,1,1,1
28334,1,1,1,1
1661,1,0,1,1
947,0,0,0,0
30730,0,0,1,0
24495,0,0,0,0
2629,0,0,0,0
12020,1,1,1,1
29451,0,0,0,0
17886,1,1,1,1
25689,1,1,1,1
23983,1,1,1,1
10318,1,1,1,0
4230,0,0,0,0
12316,0,0,0,0
9768,0,0,0,0
25926,0,0,0,0
15298,0,1,1,0
21222,1,1,1,1
8931,0,0,0,0
32616,1,1,1,1
18931,1,1,1,0
23803,1,0,0,1
5061,0,0,0,0
30170,1,0,1,1
11129,0,0,0,1
18511,1,1,1,1
17940,0,0,1,0
6144,1,1,1,1
32291,1,1,1,1
18257,1,0,1,1
24654,1,1,1,1
11710,1,1,1,1
23410,0,0,0,0
21820,1,1,1,1
4974,1,1,1,1
22248,1,1,1,1
12869,1,1,1,1
19908,1,0,1,0
11815,1,1,1,1
3411,0,0,0,0
3842,0,0,0,0
12875,0,0,0,0
31308,1,1,1,1
12362,1,0,1,1
28397,1,1,1,1
31573,1,1,1,1
429,0,0,0,0
16055,1,1,1,1
824,0,0,0,0
9157,1,1,1,0
15488,0,1,0,0
33223,0,0,0,0
3174,0,1,1,1
7099,0,0,0,0
29191,1,1,1,1
3535,1,0,1,1
15311,0,0,0,0
32761,1,1,1,1
16543,0,0,0,0
23242,0,0,0,1
6158,1,1,1,1
1061,0,0,0,0
8597,1,1,1,1
12961,1,1,1,1
18007,1,1,1,0
27188,0,0,0,0
23072,1,1,1,1
14248,1,1,1,1
4022,1,1,1,1
13883,1,1,1,1
27511,1,1,1,1
7906,0,0,0,0
21204,1,1,1,1
8433,1,1,1,1
16946,0,0,0,0
16532,1,1,1,1
1876,1,1,1,1
20506,0,0,0,0
32200,1,1,1,1
21788,1,0,1,1
13187,1,1,1,1
25462,1,1,1,1
11442,1,1,1,0
12644,0,0,0,0
2564,0,1,1,0
29736,1,1,1,1
16180,0,0,0,0
10573,0,0,0,0
25522,0,0,0,0
1290,1,1,1,1
10317,0,1,1,1
